Id,SalePrice
1362,218874.06194357132
1363,145169.13541338904
1364,213822.59611636546
1365,213822.59611636546
1366,213822.59611636546
1367,213822.59611636546
1368,130084.99902717625
1369,213822.59611636546
1370,218874.06194357132
1371,130084.99902717625
1372,191240.17880084092
1373,213822.59611636546
1374,346146.52123230434
1375,213822.59611636546
1376,218874.06194357132
1377,130084.99902717625
1378,130084.99902717625
1379,130084.99902717625
1380,213822.59611636546
1381,130084.99902717625
1382,191240.17880084092
1383,130084.99902717625
1384,157744.59174667177
1385,130084.99902717625
1386,130084.99902717625
1387,157744.59174667177
1388,191240.17880084092
1389,346146.52123230434
1390,130084.99902717625
1391,218874.06194357132
1392,191240.17880084092
1393,130084.99902717625
1394,145169.13541338904
1395,218874.06194357132
1396,213822.59611636546
1397,197842.49554371007
1398,130084.99902717625
1399,135148.0449647571
1400,145169.13541338904
1401,130084.99902717625
1402,213822.59611636546
1403,213822.59611636546
1404,218874.06194357132
1405,130084.99902717625
1406,218874.06194357132
1407,130084.99902717625
1408,163692.39525029107
1409,130084.99902717625
1410,209794.7824481485
1411,213822.59611636546
1412,135148.0449647571
1413,130084.99902717625
1414,346146.52123230434
1415,136687.3157700454
1416,218874.06194357132
1417,145169.13541338904
1418,213822.59611636546
1419,140064.26711449717
1420,197842.49554371007
1421,130084.99902717625
1422,130084.99902717625
1423,213822.59611636546
1424,197842.49554371007
1425,145169.13541338904
1426,145169.13541338904
1427,213822.59611636546
1428,130084.99902717625
1429,130084.99902717625
1430,189412.35932843713
1431,213822.59611636546
1432,130084.99902717625
1433,130084.99902717625
1434,213822.59611636546
1435,141750.3617076263
1436,191240.17880084092
1437,130084.99902717625
1438,346146.52123230434
1439,145169.13541338904
1440,130084.99902717625
1441,165055.92464300717
1442,213822.59611636546
1443,213822.59611636546
1444,130084.99902717625
1445,213822.59611636546
1446,130084.99902717625
1447,151771.45215625822
1448,213822.59611636546
1449,130084.99902717625
1450,130084.99902717625
1451,130084.99902717625
1452,218874.06194357132
1453,213822.59611636546
1454,213822.59611636546
1455,213822.59611636546
1456,213822.59611636546
1457,197842.49554371007
1458,145169.13541338904
1459,130084.99902717625
1460,145169.13541338904
